62

Culture: zh-CN 
Date: 2015/8/5 08:50:01.32652

ENLIGHT Version: 1.5.58

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: SM130
Mux Level: No Switch
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 60000 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.126
      Port: 1852

IDN: sm130
Image ID: 2.0h
S/N: SIABSU

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

s1_1 (NA, Strain): "(1e6*FBG_A1_N)/Fg-EpsT0", Range (-2039.722, 2062.074), Limits (NA, NA), Constants ( Fg=0.890, CTEs=0.000, C1=6.156, C2=0.700, FBG_A1_0=1543.738, FBG_A2_0=1553.234 ), Description: ""
	EpsT0: (DeltaT)*(C1/Fg+CTEs-C2)
	DeltaT: T1_1
s2_2 (NA, Strain): "(1e6*FBG_A1_N)/Fg-EpsT0", Range (-658.066, 675.557), Limits (NA, NA), Constants ( Fg=0.890, CTEs=10.000, C1=6.156, C2=0.700, FBG_A1_0=1543.740, FBG_A2_0=1553.226 ), Description: ""
	EpsT0: (DeltaT)*(C1/Fg+CTEs-C2)
	DeltaT: T1_1
t1_1_1 (NA, Temperature): "(FBG_A2-1553.226)*1000/28.9+25.5", Range (-112.994, 163.822), Limits (0.000, 35.000), Constants (  ), Description: ""
T1_1 (NA, Temperature): "1e3*(FBG_A2_D/St)", Range (-142.293, 134.523), Limits (NA, NA), Constants ( St=28.900, FBG_A2_0=1553.336 ), Description: ""

FBG_A1 (FBG): #Avg = 1, Alpha = 0.00, Range (1539.751, 1547.751), Distance = 0 m
FBG_A2 (FBG): #Avg = 1, Alpha = 0.00, Range (1549.224, 1557.224), Distance = 0 m

Timestamp	s1_1	s2_2	t1_1_1	T1_1	FBG_A1	FBG_A2
2015/8/5 08:50:04.98914	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:04.99014	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:04.99114	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:04.99214	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:04.99314	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:04.99414	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:04.99514	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:04.99614	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:04.99714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:04.99814	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:04.99914	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:05.00014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.00114	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.00214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.00314	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.00414	16.626	14.195	25.414	-3.885	1543.75824	1553.22352
2015/8/5 08:50:05.00514	17.662	15.883	25.349	-3.950	1543.75911	1553.22164
2015/8/5 08:50:05.00614	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.00714	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.00814	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:05.00914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.01014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.01114	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.01214	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:05.01314	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:05.01414	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.01514	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.01614	18.457	16.622	25.355	-3.945	1543.76025	1553.22180
2015/8/5 08:50:05.01714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.01814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.01914	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.02014	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.02114	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.02214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.02314	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:05.02414	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.02514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.02614	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.02714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.02814	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.02914	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.03014	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:05.03114	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.03214	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.03314	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.03414	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:05.03514	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.03614	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.03714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.03814	17.469	16.394	25.279	-4.021	1543.75824	1553.21960
2015/8/5 08:50:05.03914	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.04014	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.04114	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.04214	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.04314	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.04414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.04514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.04614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.04714	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.04814	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.04914	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.05014	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.05114	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.05214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.05314	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.05414	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.05514	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:05.05614	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.05714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.05814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.05914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.06014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.06114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.06214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.06314	17.309	15.641	25.338	-3.961	1543.75853	1553.22132
2015/8/5 08:50:05.06414	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.06514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.06614	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.06714	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.06814	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.06914	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.07014	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:05.07114	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.07214	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.07314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.07414	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.07514	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.07614	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.07714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.07814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.07914	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.08014	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:05.08114	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.08214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.08314	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:05.08414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.08514	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.08614	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:05.08714	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.08814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.08914	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.09014	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.09114	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:05.09214	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.09314	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.09414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.09514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.09614	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.09714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.09814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.09914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.10014	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:05.10114	17.925	16.907	25.273	-4.026	1543.75882	1553.21944
2015/8/5 08:50:05.10214	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.10314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.10414	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.10514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.10614	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.10714	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:05.10814	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.10914	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.11014	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.11114	17.433	16.302	25.284	-4.015	1543.75824	1553.21977
2015/8/5 08:50:05.11214	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.11314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.11414	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.11514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.11614	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.11714	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.11814	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.11914	18.457	16.622	25.355	-3.945	1543.76025	1553.22180
2015/8/5 08:50:05.12014	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.12114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.12214	18.919	17.139	25.349	-3.950	1543.76083	1553.22164
2015/8/5 08:50:05.12314	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.12414	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.12514	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.12614	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:05.12714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.12814	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.12914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.13014	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.13114	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.13214	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.13314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.13414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.13514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.13614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.13714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.13814	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.13914	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:05.14014	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:05.14114	18.670	16.835	25.355	-3.945	1543.76054	1553.22180
2015/8/5 08:50:05.14214	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:05.14314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.14414	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.14514	18.670	16.835	25.355	-3.945	1543.76054	1553.22180
2015/8/5 08:50:05.14614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.14714	18.457	16.622	25.355	-3.945	1543.76025	1553.22180
2015/8/5 08:50:05.14814	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.14914	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.15014	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.15114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.15214	18.457	16.622	25.355	-3.945	1543.76025	1553.22180
2015/8/5 08:50:05.15314	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.15414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.15514	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.15614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.15714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.15814	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.15914	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.16014	17.433	16.302	25.284	-4.015	1543.75824	1553.21977
2015/8/5 08:50:05.16114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.16214	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:05.16314	17.417	15.583	25.355	-3.945	1543.75882	1553.22180
2015/8/5 08:50:05.16414	18.457	16.622	25.355	-3.945	1543.76025	1553.22180
2015/8/5 08:50:05.16514	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:05.16614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.16714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.16814	17.417	15.583	25.355	-3.945	1543.75882	1553.22180
2015/8/5 08:50:05.16914	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.17014	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:05.17114	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.17214	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.17314	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.17414	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:05.17514	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:05.17614	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.17714	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.17814	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.17914	16.997	15.162	25.355	-3.945	1543.75824	1553.22180
2015/8/5 08:50:05.18014	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.18114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.18214	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:05.18314	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.18414	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.18514	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:05.18614	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.18714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.18814	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:05.18914	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.19014	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.19114	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.19214	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.19314	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.19414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.19514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.19614	18.670	16.835	25.355	-3.945	1543.76054	1553.22180
2015/8/5 08:50:05.19714	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:05.19814	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.19914	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.20014	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:05.20114	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.20214	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.20314	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.20414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.20514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.20614	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.20714	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:05.20814	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.20914	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:05.21014	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.21114	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.21214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.21314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.21414	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.21514	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.21614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.21714	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.21814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.21914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.22014	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.22114	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.22214	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.22314	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.22414	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.22514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.22614	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.22714	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.22814	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.22914	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:05.23014	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.23114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.23214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.23314	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:05.23414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.23514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.23614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.23714	17.433	16.302	25.284	-4.015	1543.75824	1553.21977
2015/8/5 08:50:05.23814	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.23914	17.417	15.583	25.355	-3.945	1543.75882	1553.22180
2015/8/5 08:50:05.24014	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.24114	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:05.24214	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.24314	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:05.24414	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.24514	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.24614	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:05.24714	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:05.24814	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:05.24914	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.25014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.25114	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:05.25214	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:05.25314	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.25414	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.25514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.25614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.25714	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:05.25814	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:05.25914	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:05.26014	18.100	17.026	25.279	-4.021	1543.75911	1553.21960
2015/8/5 08:50:05.26114	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.26214	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:05.26314	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.26414	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.26514	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:05.26614	18.670	16.835	25.355	-3.945	1543.76054	1553.22180
2015/8/5 08:50:05.26714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.26814	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:05.26914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.27014	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:05.27114	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:05.27214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:05.27314	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
